seat,ons_id,ons_region_id,constituency_name,county_name,region_name,country_name,constituency_type,declaration_time,mp_firstname,mp_surname,mp_gender,result,first_party,second_party,electorate,valid_votes,invalid_votes,majority,con,lab,ld,brexit,green,snp,pc,dup,sf,sdlp,uup,alliance,other,other_winner,con_share,lab_share,ld_share,brexit_share,green_share,snp_share,pc_share,dup_share,sf_share,sdlp_share,uup_share,alliance_share,other_share,swing_needed,new_con_share,new_lab_share,new_ld_share,new_brexit_share,new_green_share,new_snp_share,new_pc_share,new_dup_share,new_sf_share,new_sdlp_share,new_uup_share,new_alliance_share,new_other_share,new_first_party,changed,new_swing_needed
230,N06000008,N92000002,Foyle,Northern Ireland,Northern Ireland,Northern Ireland,County,2019-12-13 04:13:00,Colum,Eastwood,Male,SDLP gain from SF,SDLP,SF,74346,47144,226,17110,0,0,0,0,0,0,0,4773,9771,26881,1088,1267,3364,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10124300016969286,0.2072586119124385,0.5701892075343628,0.02307822840658408,0.026875106058034958,0.07135584591888681,0.36293059562192426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1012430001696888,0.2072586119124795,0.5701892075342959,0.023078228406581396,0.02687510605803632,0.07135584591889399,SDLP,FALSE,0.3629305956218164
231,E14000706,E12000002,Fylde,Lancashire,North West,England,County,2019-12-13 01:21:00,Mark,Menzies,Male,Con hold,CON,Lab,66847,46659,162,16611,28432,11821,3748,0,1731,0,0,0,0,0,0,0,927,0,0.6093572515484686,0.25334876443987225,0.08032748237210399,0.0,0.037098951970680895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019867549668874173,0.3560084871085964,0.6431503495081115,0.2990132840897105,0.0,0.0,0.0376654440339231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020170922368253484,CON,FALSE,0.34413706541840094
232,E14000707,E12000004,Gainsborough,Lincolnshire,East Midlands,England,County,2019-12-13 03:35:00,Edward,Leigh,Male,Con hold,CON,Lab,76343,51046,259,22967,33893,10926,5157,0,0,0,0,0,0,0,0,0,1070,0,0.6639697527720095,0.21404223641421463,0.10102652509501234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020961485718763467,0.44992751635779493,0.707794804103013,0.27081483723299515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021390358663993938,CON,FALSE,0.43697996687001783
233,E14000708,E12000002,Garston and Halewood,Merseyside,North West,England,Borough,2019-12-13 02:25:00,Maria,Eagle,Female,Lab hold,LAB,Con,76116,53326,147,31624,6954,38578,3324,2943,1183,0,0,0,0,0,0,0,344,0,0.13040543074672767,0.7234369725837303,0.06233357086599407,0.05518883846528898,0.02218430034129693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006450886996962083,0.5930315418370027,0.15054936998099192,0.7646044973116541,0.0,0.055861782675108565,0.022454804248947885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006529545783295094,LAB,FALSE,0.6140551273306623
234,E14000709,E12000001,Gateshead,Tyne and Wear,North East,England,Borough,2019-12-13 01:41:00,Ian,Mearns,Male,Lab hold,LAB,Con,64449,38145,221,7200,13250,20450,2792,0,1653,0,0,0,0,0,0,0,0,0,0.3473587626163324,0.536112203434264,0.0731943898282868,0.0,0.04333464412111679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1887534408179316,0.37418778951553944,0.5818436504321558,0.0,0.0,0.04396856005230443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAB,FALSE,0.20765586091661636
235,E14000710,E12000004,Gedling,Nottinghamshire,East Midlands,England,County,2019-12-13 03:13:00,Tom,Randall,Male,Con gain from Lab,CON,Lab,71336,49953,144,679,22718,22039,2279,1820,1097,0,0,0,0,0,0,0,0,0,0.45478750025023523,0.4411947230396573,0.04562288551238164,0.0364342481933017,0.021960643004424157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013592777210577944,0.47248330882221534,0.4686026904604187,0.0,0.03675813551786307,0.022155865199503157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CON,FALSE,0.0038806183617966505
236,E14000711,E12000008,Gillingham and Rainham,Kent,South East,England,Borough,2019-12-13 04:40:00,Rehman,Chishti,Male,Con hold,CON,Lab,73549,45958,138,15119,28173,13054,2503,0,1043,0,0,0,0,0,0,0,1185,0,0.6130162322120196,0.2840419513468819,0.05446277035554202,0.0,0.022694634231254625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025784411854301754,0.3289742808651377,0.6356075076093911,0.31540282539262277,0.0,0.0,0.022933672656598788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026055994341389766,CON,FALSE,0.32020468221676834
237,S14000029,S92000003,Glasgow Central,Scotland,Scotland,Scotland,Borough,2019-12-13 04:09:00,Alison,Thewliss,Female,SNP hold,SNP,Lab,69230,40105,153,6474,3698,13276,1952,0,1429,19750,0,0,0,0,0,0,0,0,0.09220795412043387,0.3310310435107842,0.04867223538212193,0.0,0.03563146739808004,0.49245729958858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16142625607779576,0.10752656585650718,0.3593770287074744,0.0,0.0,0.03596934526503008,0.4971270601709903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SNP,FALSE,0.1377500314635159
238,S14000030,S92000003,Glasgow East,Scotland,Scotland,Scotland,Borough,2019-12-13 03:40:00,David,Linden,Male,SNP hold,SNP,Lab,67381,38483,102,5566,5709,12791,1626,0,0,18357,0,0,0,0,0,0,0,0,0.14835122001922926,0.33238053166333187,0.04225242314788348,0.0,0.0,0.4770158251695554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1446352935062235,0.16207936069887569,0.3570390364303522,0.0,0.0,0.0,0.4808816028707699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SNP,FALSE,0.12384256644041775
239,S14000031,S92000003,Glasgow North,Scotland,Scotland,Scotland,Borough,2019-12-13 03:25:00,Patrick,Grady,Male,SNP hold,SNP,Lab,57130,36191,84,5601,3806,11381,2394,320,1308,16982,0,0,0,0,0,0,0,0,0.10516426735928822,0.31447044845403554,0.06614904257964688,0.008841977287170844,0.036141582161310824,0.4692326821585477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15476223370451214,0.1263099928293912,0.3528523314467951,0.0,0.008955833220398739,0.036606968288379685,0.475274874215035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SNP,FALSE,0.12242254276823988
240,S14000032,S92000003,Glasgow North East,Scotland,Scotland,Scotland,Borough,2019-12-13 03:57:00,Anne,McLaughlin,Female,SNP gain from Lab Coop,SNP,Lab,61075,33925,116,2548,3558,13363,1093,0,0,15911,0,0,0,0,0,0,0,0,0.10487840825350037,0.39389830508474577,0.03221812822402358,0.0,0.0,0.4690051584377303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0751068533529845,0.11499419145622962,0.413105178359031,0.0,0.0,0.0,0.4719006301847354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SNP,FALSE,0.05879545182570439
241,S14000033,S92000003,Glasgow North West,Scotland,Scotland,Scotland,Borough,2019-12-13 03:48:00,Carol,Monaghan,Female,SNP hold,SNP,Lab,63402,39735,180,8359,6022,11319,2716,0,0,19678,0,0,0,0,0,0,0,0,0.15155404555178054,0.28486221215553037,0.06835283754876054,0.0,0.0,0.4952309047439285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21036869258839813,0.17412074406637235,0.3240863224261512,0.0,0.0,0.0,0.501792933507476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SNP,FALSE,0.1777066110813248
242,S14000034,S92000003,Glasgow South,Scotland,Scotland,Scotland,Borough,2019-12-13 04:15:00,Stewart Malcolm,McDonald,Male,SNP hold,SNP,Lab,70891,47443,80,9005,6237,13824,2786,516,1251,22829,0,0,0,0,0,0,0,0,0.13146301878043126,0.2913812364310857,0.0587230992981051,0.010876209345951985,0.026368484286406847,0.4811879518580191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1898067154269334,0.15027366445506307,0.3253191277181277,0.0,0.011001549814548449,0.026672362050387807,0.4867332959618745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SNP,FALSE,0.16141416824374677
243,S14000035,S92000003,Glasgow South West,Scotland,Scotland,Scotland,Borough,2019-12-13 04:03:00,Chris,Stephens,Male,SNP hold,SNP,Lab,64575,36847,76,4900,4224,12743,1435,802,0,17643,0,0,0,0,0,0,0,0,0.11463619833364996,0.34583548185741037,0.03894482590170163,0.021765679702553803,0.0,0.4788178142046842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13298233234727386,0.12698786946883373,0.3686489425847329,0.0,0.02193002313543185,0.0,0.482433164810997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SNP,FALSE,0.11378422222626411
244,S14000036,S92000003,Glenrothes,Scotland,Scotland,Scotland,County,2019-12-13 03:44:00,Peter,Grant,Male,SNP hold,SNP,Lab,65672,41546,70,11757,6920,9477,2639,1276,0,21234,0,0,0,0,0,0,0,0,0.1665623646079045,0.2281086025128773,0.06351995378616473,0.030712944687815914,0.0,0.5110961344052376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2829875318923603,0.18769493463473244,0.2636614200905079,0.0,0.03110036834165241,0.0,0.5175432769331078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SNP,FALSE,0.25388185684259984
245,E14000712,E12000009,Gloucester,Gloucestershire,South West,England,Borough,2019-12-13 03:00:00,Richard,Graham,Male,Con hold,CON,Lab,81319,53764,200,10277,29159,18882,4338,0,1385,0,0,0,0,0,0,0,0,0,0.5423517595417008,0.351201547503906,0.08068596086600699,0.0,0.025760732088386282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1911502120377948,0.5745023160928852,0.39933182504055126,0.0,0.0,0.026165858866564157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CON,FALSE,0.1751704910523339
246,S14000037,S92000003,Gordon,Scotland,Scotland,Scotland,County,2019-12-13 05:14:00,Richard,Thomson,Male,SNP gain from Con,SNP,Con,79629,55916,148,819,23066,3052,5913,0,0,23885,0,0,0,0,0,0,0,0,0.41251162457972673,0.05458187280921382,0.10574790757564918,0.0,0.0,0.42715859503541026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014646970455683528,0.4532947786349992,0.11046177500952553,0.0,0.0,0.0,0.4362434463554747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CON,TRUE,0.01705133227952449
247,E14000713,E12000008,Gosport,Hampshire,South East,England,Borough,2019-12-13 03:08:00,Caroline,Dinenage,Female,Con hold,CON,Lab,73541,48453,225,23278,32226,8948,5473,0,1806,0,0,0,0,0,0,0,0,0,0.6650981363383073,0.1846738076073721,0.11295482219883186,0.0,0.03727323385548882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4804243287309352,0.7145404259947706,0.2473234483027877,0.0,0.0,0.038136125702440196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CON,FALSE,0.4672169776919829
248,W07000046,W92000004,Gower,West Glamorgan,Wales,Wales,County,2019-12-13 02:39:00,Tonia,Antoniazzi,Female,Lab hold,LAB,Con,61762,44482,122,1837,18371,20208,2236,1379,0,0,2288,0,0,0,0,0,0,0,0.41299851625376555,0.4542961197787869,0.050267523942268785,0.031001303898206017,0.0,0.0,0.05143653612697271,0.0,0.0,0.0,0.0,0.0,0.0,0.041297603525021376,0.43198150921178574,0.4847674361448456,0.0,0.03130711872189871,0.0,0.0,0.05194393592146773,0.0,0.0,0.0,0.0,0.0,0.0,LAB,FALSE,0.052785926933059835
249,E14000714,E12000004,Grantham and Stamford,Lincolnshire,East Midlands,England,County,2019-12-13 03:10:00,Gareth,Davies,Male,Con hold,CON,Lab,81502,56003,305,26003,36794,10791,6153,0,2265,0,0,0,0,0,0,0,0,0,0.6570005178294019,0.19268610610145884,0.10986911415459887,0.0,0.04044426191454029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4643144117279431,0.704690353078104,0.2539713190445768,0.0,0.0,0.04133832787731752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CON,FALSE,0.4507190340335272
250,E14000715,E12000008,Gravesham,Kent,South East,England,County,2019-12-13 04:10:00,Adam,Holloway,Male,Con hold,CON,Lab,73242,47560,174,15581,29580,13999,2584,0,1397,0,0,0,0,0,0,0,0,0,0.6219512195121951,0.29434398654331373,0.054331370899915896,0.0,0.029373423044575273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3276072329688814,0.6447718802663519,0.3255455690458072,0.0,0.0,0.029682550687842018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CON,FALSE,0.3192263112205447
251,E14000716,E12000003,Great Grimsby,Humberside,Yorkshire and The Humber,England,Borough,2019-12-13 03:46:00,Lia,Nici,Female,Con gain from Lab,CON,Lab,61409,33087,71,7331,18150,10819,1070,2378,514,0,0,0,0,0,0,0,156,0,0.5485538126756733,0.32698642971559827,0.032338985099888175,0.07187112763320942,0.01553480218817058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004714842687460332,0.221567382960075,0.5617665035493338,0.34554928687080017,0.0,0.0723107120672321,0.015629817494767592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004743680017867229,CON,FALSE,0.2162172166785336
252,E14000717,E12000006,Great Yarmouth,Norfolk,East,England,County,2019-12-13 03:33:00,Brandon,Lewis,Male,Con hold,CON,Lab,71957,43462,165,17663,28593,10930,1661,0,1064,0,0,0,0,0,0,0,1214,0,0.6578850490083291,0.25148405503658366,0.03821729326768211,0.0,0.02448115595232617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02793244673507892,0.40640099397174545,0.6741652410554482,0.27302636584674966,0.0,0.0,0.024665553229176164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02814283986862764,CON,FALSE,0.4011388752086985
253,E14000718,E12000007,Greenwich and Woolwich,London,London,England,Borough,2019-12-13 04:02:00,Matthew,Pennycook,Male,Lab hold,LAB,Con,79997,53120,174,18464,11721,30185,7253,1228,2363,0,0,0,0,0,0,0,370,0,0.22065135542168673,0.5682417168674698,0.13653990963855422,0.02311746987951807,0.04448418674698795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006965361445783132,0.3475903614457831,0.2676370954279571,0.6557028326286631,0.0,0.02376636413695301,0.04573283261858314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007160875187844157,LAB,FALSE,0.38806573720070603
254,E14000719,E12000008,Guildford,Surrey,South East,England,County,2019-12-13 03:34:00,Angela,Richardson,Female,Con hold,CON,LD,77729,58651,152,3337,26317,4515,22980,0,0,0,0,0,0,0,0,0,4839,0,0.4487050519172734,0.07698078464135309,0.3918091763141293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0825049871272442,0.056895875603144075,0.612753439653873,0.2967448932944274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09050166705170198,CON,FALSE,0.3160085463594456
255,E14000720,E12000007,Hackney North and Stoke Newington,London,London,England,Borough,2019-12-13 03:43:00,Diane,Abbott,Female,Lab hold,LAB,Con,92462,56864,244,33188,6784,39972,4283,609,4989,0,0,0,0,0,0,0,227,0,0.1193021947101857,0.7029403489026449,0.07532006190208217,0.010709763646595385,0.08773564997186269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00399198086662915,0.5836381541924592,0.14382039479223857,0.7522039485408519,0.0,0.010870587967407242,0.08905314182166602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004051926877834873,LAB,FALSE,0.6083835537486133
256,E14000721,E12000007,Hackney South and Shoreditch,London,London,England,Borough,2019-12-13 03:48:00,Meg,Hillier,Female,Lab hold,LAB,Con,89387,54439,182,33985,5899,39884,4853,744,2948,0,0,0,0,0,0,0,111,0,0.10835981557339408,0.7326365289590183,0.08914564925880343,0.013666672789727953,0.05415235401091129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002038979408144896,0.6242767133856242,0.13692007839321066,0.7919890667619898,0.0,0.013907861163431985,0.055108030523921527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002074963157447522,LAB,FALSE,0.6550689883687791
257,E14000722,E12000005,Halesowen and Rowley Regis,West Midlands,West Midlands,England,Borough,2019-12-13 05:16:00,James,Morris,Male,Con hold,CON,Lab,68300,42345,132,12074,25607,13533,1738,0,934,0,0,0,0,0,0,0,533,0,0.6047231078049357,0.3195890896209706,0.041043806824890776,0.0,0.022056913449049476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125870823001535,0.28513401818396505,0.6218966975284799,0.3431787248732831,0.0,0.0,0.022235552472225344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012689025126012957,CON,FALSE,0.27871797265519677
258,E14000723,E12000003,Halifax,West Yorkshire,Yorkshire and The Humber,England,Borough,2019-12-13 04:07:00,Holly,Lynch,Female,Lab hold,LAB,Con,71887,46458,134,2569,18927,21496,2276,2813,946,0,0,0,0,0,0,0,0,0,0.40740023246803564,0.46269749020620776,0.04899048603039304,0.060549313358302125,0.020362477937061432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05529725773817212,0.4258118298925017,0.492489404149836,0.0,0.0611382358709523,0.02056053008671191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAB,FALSE,0.06667757425733428
259,E14000724,E12000003,Haltemprice and Howden,Humberside,Yorkshire and The Humber,England,County,2019-12-13 02:29:00,David,Davis,Male,Con hold,CON,Lab,71083,49779,249,20329,31045,10716,5215,0,1764,0,0,0,0,0,0,0,1039,0,0.623656562004058,0.21527150003013318,0.10476305269290263,0.0,0.03543662990417646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020872255368729786,0.40838506197392477,0.6681135318166497,0.2743743309593028,0.0,0.0,0.036193867307606674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021318269916441958,CON,FALSE,0.39373920085734687
260,E14000725,E12000002,Halton,Cheshire,North West,England,County,2019-12-13 00:47:00,Derek,Twigg,Male,Lab hold,LAB,Con,71930,46203,143,18975,10358,29333,1800,3730,982,0,0,0,0,0,0,0,0,0,0.2241845767590849,0.6348721944462481,0.03895850918771508,0.08073068848343182,0.021254031123520117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4106876176871632,0.23761598092924638,0.6596194697239123,0.0,0.08134799852795248,0.021416550818887364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAB,FALSE,0.42200348879466587
261,E14000726,E12000007,Hammersmith,London,London,England,Borough,2019-12-13 03:10:00,Andy,Slaughter,Male,Lab hold,LAB,Con,74759,51966,190,17847,12227,30074,6947,974,1744,0,0,0,0,0,0,0,0,0,0.23528845783781704,0.5787245506677443,0.13368356232921524,0.018743024285109496,0.03356040488011392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34343609282992726,0.2814918660737482,0.6647447842789005,0.0,0.01926618931439339,0.03449716033295905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAB,FALSE,0.3832529182051523
262,E14000727,E12000007,Hampstead and Kilburn,London,London,England,Borough,2019-12-13 04:25:00,Tulip,Siddiq,Female,Lab hold,LAB,Con,86571,57385,191,14188,13892,28080,13121,684,1608,0,0,0,0,0,0,0,0,0,0.24208416833667334,0.4893264790450466,0.22864860155092795,0.011919491156225495,0.0280212599111266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24724231070837327,0.3239771276122146,0.6341053002725772,0.0,0.01250943251605625,0.029408139599149632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAB,FALSE,0.3101281726603626
263,E14000728,E12000004,Harborough,Leicestershire,East Midlands,England,County,2019-12-13 03:54:00,Neil,O'Brien,Male,Con hold,CON,Lab,80151,57319,212,17278,31698,14420,9103,0,1709,0,0,0,0,0,0,0,389,0,0.5530103456096582,0.2515745215373611,0.15881295905371692,0.0,0.02981559343324203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006786580366021738,0.30143582407229713,0.618812675559239,0.34335619099552916,0.0,0.0,0.03081668591892156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070144475263080675,CON,FALSE,0.27545648456370986
264,E14000729,E12000006,Harlow,Essex,East,England,County,2019-12-13 01:59:00,Robert,Halfon,Male,Con hold,CON,Lab,68078,43354,236,14063,27510,13447,2397,0,0,0,0,0,0,0,0,0,0,0,0.6345435253955806,0.3101674585966693,0.05528901600775015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3243760667989113,0.6580594401755961,0.3419405598244054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CON,FALSE,0.31611888035119073
265,E14000730,E12000003,Harrogate and Knaresborough,North Yorkshire,Yorkshire and The Humber,England,County,2019-12-13 01:56:00,Andrew,Jones,Male,Con hold,CON,LD,77941,56937,167,9675,29962,5480,20287,0,0,0,0,0,0,0,0,0,1208,0,0.5262307462634139,0.09624672884064843,0.356306092698948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021216432196989654,0.16992465356446596,0.6806916465481635,0.29622277508366246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02308557836817151,CON,FALSE,0.38446887146450104
266,E14000731,E12000007,Harrow East,London,London,England,Borough,2019-12-13 03:22:00,Bob,Blackman,Male,Con hold,CON,Lab,72106,49491,237,8170,26935,18765,3791,0,0,0,0,0,0,0,0,0,0,0,0.5442403669354023,0.3791598472449536,0.07659978581964398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16508051969044873,0.5749452572242864,0.4250547427757161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CON,FALSE,0.14989051444857027
267,E14000732,E12000007,Harrow West,London,London,England,Borough,2019-12-13 03:37:00,Gareth,Thomas,Male,Lab hold,LAB,Con,72464,47922,158,8692,16440,25132,4310,931,1109,0,0,0,0,0,0,0,0,0,0.34305746838612744,0.5244355410876007,0.08993781561704436,0.019427402862985686,0.02314177204624181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18137807270147327,0.3761684329004782,0.5804879819577402,0.0,0.01978082243480389,0.02356276270697898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAB,FALSE,0.20431954905726202
268,E14000733,E12000001,Hartlepool,Cleveland,North East,England,Borough,2019-12-13 02:20:00,Mike,Hill,Male,Lab hold,LAB,Con,70855,41037,119,3595,11869,15464,1696,10603,0,0,0,0,0,0,0,0,1405,0,0.28922679533104273,0.3768306650096255,0.04132855715573751,0.25837658698247923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03423739552111509,0.08760386967858275,0.30386533768068835,0.4011696525800688,0.0,0.2604525315010983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034512478238144226,LAB,FALSE,0.09730431489938046
269,E14000734,E12000006,Harwich and North Essex,Essex,East,England,County,2019-12-13 02:40:00,Bernard,Jenkin,Male,Con hold,CON,Lab,74153,51963,162,20182,31830,11648,5866,0,1945,0,0,0,0,0,0,0,674,0,0.6125512383811558,0.22415949810442046,0.11288801647325981,0.0,0.03743047937955853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012970767661605372,0.3883917402767353,0.6608454718464676,0.28759684649886263,0.0,0.0,0.03828930539073519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013268376263935861,CON,FALSE,0.37324862534760495
270,E14000735,E12000008,Hastings and Rye,East Sussex,South East,England,County,2019-12-13 04:21:00,Sally-Ann,Hart,Female,Con hold,CON,Lab,80524,54274,262,4043,26896,22853,3960,0,0,0,0,0,0,0,0,0,565,0,0.4955595681173306,0.4210671776541254,0.0729631130928253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01041014113571876,0.07449239046320522,0.5245567283807989,0.46488121426904844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010562057350149548,CON,FALSE,0.05967551411175048
271,E14000736,E12000008,Havant,Hampshire,South East,England,Borough,2019-12-13 02:02:00,Alan,Mak,Male,Con hold,CON,Lab,72103,45959,202,21792,30051,8259,5708,0,1597,0,0,0,0,0,0,0,344,0,0.6538654017711438,0.17970364890445834,0.12419765443112339,0.0,0.034748362671076394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007484932222198046,0.4741617528666855,0.7080341914168802,0.248656069692052,0.0,0.0,0.03563403040135574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076757084897097275,CON,FALSE,0.45937812172482817
272,E14000737,E12000007,Hayes and Harlington,London,London,England,Borough,2019-12-13 03:09:00,John,McDonnell,Male,Lab hold,LAB,Con,72357,43994,108,9261,15284,24545,1947,1292,739,0,0,0,0,0,0,0,187,0,0.3474110105923535,0.5579169886802746,0.04425603491385189,0.02936764104196027,0.01679774514706551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004250579624494249,0.2105059780879211,0.3636677799873089,0.5854953029964052,0.0,0.02961284796440105,0.016937998951774263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004286070100110694,LAB,FALSE,0.22182752300909625
273,E14000738,E12000002,Hazel Grove,Greater Manchester,North West,England,County,2019-12-13 03:22:00,William,Wragg,Male,Con hold,CON,LD,63346,44269,203,4423,21592,5508,17169,0,0,0,0,0,0,0,0,0,0,0,0.48774537486728864,0.12442115249949175,0.38783347263321966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09991190223406898,0.6550378555487755,0.3449621444512242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CON,FALSE,0.3100757110975513
274,E14000739,E12000006,Hemel Hempstead,Hertfordshire,East,England,County,2019-12-13 02:20:00,Mike,Penning,Male,Con hold,CON,Lab,74035,51271,207,14563,28968,14405,6317,0,1581,0,0,0,0,0,0,0,0,0,0.5649977570166371,0.2809580464590119,0.12320805133506271,0.0,0.030836145189288292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2840397105576252,0.6162105737503648,0.35216439768152585,0.0,0.0,0.03162502856810951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CON,FALSE,0.26404617606883896
275,E14000740,E12000003,Hemsworth,West Yorkshire,Yorkshire and The Humber,England,County,2019-12-13 04:26:00,Jon,Trickett,Male,Lab hold,LAB,Con,73726,43907,129,1180,15280,16460,1734,5930,916,0,0,0,0,0,0,0,3587,0,0.34800829024984625,0.374883276015214,0.039492563828091194,0.1350581911768055,0.020862277085658323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08169540164438473,0.02687498576536773,0.36266417587240285,0.3979028728867234,0.0,0.13609099979472697,0.021021813796284875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08232013764986272,LAB,FALSE,0.03523869701432053
